,Product Name,Prices,Description,Reviews
503,,,512 GB SSD,
504,,,35.56 cm (14 Inch) Touchscreen Display,
505,,,Microsoft Office Home & Student 2021,
506,,,1Yr Warranty + 1 Yr Premium Care and 1 Yr Accidental Damage Protection,
507,,,Intel Core i5 Processor (12th Gen),
508,,,16 GB DDR4 RAM,
509,,,Windows 11 Operating System,
510,,,512 GB SSD,
511,,,39.62 cm (15.6 Inch) Display,
512,,,2 Year Onsite Warranty,
513,,,AMD Ryzen 5 Quad Core Processor,
514,,,8 GB LPDDR5 RAM,
515,,,Windows 11 Operating System,
516,,,512 GB SSD,
517,,,39.62 cm (15.6 Inch) Display,
518,,,1 Year Onsite Warranty,
519,,,Intel Core i5 Processor (12th Gen),
520,,,16 GB LPDDR5 RAM,
521,,,Windows 11 Operating System,
522,,,512 GB SSD,
523,,,35.56 cm (14 Inch) Display,
524,,,1 Yr. Onsite + 1 Yr. Accidental Damage Protection,
525,,,Intel Core i3 Processor (13th Gen),
526,,,8 GB DDR4 RAM,
527,,,64 bit Windows 11 Home Operating System,
528,,,512 GB SSD,
529,,,39.62 cm (15.6 inch) Display,
530,,,1 Year Warranty,
531,,,AMD Ryzen 7 Octa Core Processor,
532,,,16 GB DDR5 RAM,
533,,,Windows 11 Home Operating System,
534,,,512 GB SSD,
535,,,39.62 cm (15.6 inch) Display,
536,,,1 Year Carry-in Warranty,
537,,,Intel Core i7 Processor (12th Gen),
538,,,16 GB DDR4 RAM,
539,,,Windows 11 Operating System,
540,,,512 GB SSD,
541,,,40.64 cm (16 Inch) Display,
542,,,1 Year Onsite Warranty,
543,,,Intel Celeron Dual Core Processor,
544,,,8 GB DDR4 RAM,
545,,,64 bit Windows 11 Operating System,
546,,,256 GB SSD,
547,,,35.56 cm (14 Inch) Display,
548,,,1 Yr. Onsite + 1 Yr. Accidental Damage Protection,
549,,,AMD Ryzen 3 Quad Core Processor,
550,,,8 GB LPDDR5 RAM,
551,,,Windows 11 Operating System,
552,,,512 GB SSD,
553,,,39.62 cm (15.6 Inch) Display,
554,,,1 Year Onsite Warranty,
555,,,Intel Core i7 Processor (13th Gen),
556,,,16 GB DDR5 RAM,
557,,,Windows 11 Operating System,
558,,,512 GB SSD,
559,,,39.62 cm (15.6 Inch) Display,
560,,,2 Year Carry-in Warranty,
561,,,Intel Celeron Dual Core Processor,
562,,,4 GB LPDDR4 RAM,
563,,,64 bit Chrome Operating System,
564,,,35.56 cm (14 Inch) Touchscreen Display,
565,,,1 Year Onsite Warranty,
566,,,Intel Core i3 Processor (13th Gen),
567,,,8 GB DDR4 RAM,
568,,,Windows 11 Operating System,
569,,,512 GB SSD,
570,,,39.62 cm (15.6 inch) Display,
571,,,1 year domestic warranty,
572,,,Intel Core i5 Processor (13th Gen),
573,,,16 GB LPDDR5 RAM,
574,,,Windows 11 Operating System,
575,,,512 GB SSD,
576,,,39.62 cm (15.6 inch) Display,
577,,,1 Year Onsite Warranty,
578,,,AMD Ryzen 5 Octa Core Processor,
579,,,16 GB DDR4 RAM,
580,,,Windows 11 Operating System,
581,,,512 GB SSD,
582,,,39.62 cm (15.6 Inch) Display,
583,,,1 Year Onsite Warranty,
584,,,AMD Athlon Dual Core Processor,
585,,,8 GB LPDDR5 RAM,
586,,,Windows 11 Operating System,
587,,,512 GB SSD,
588,,,39.62 cm (15.6 inch) Display,
589,,,1 Yr. Onsite + 1 Yr. Accidental Damage Protection,
590,,,AMD Ryzen 5 Quad Core Processor,
591,,,8 GB LPDDR5 RAM,
592,,,Windows 11 Operating System,
593,,,512 GB SSD,
594,,,39.62 cm (15.6 inch) Display,
595,,,Microsoft Office Home & Student 2021,
596,,,1 Year Carry-in Warranty,
597,,,AMD Ryzen 3 Quad Core Processor,
598,,,8 GB DDR4 RAM,
599,,,64 bit Windows 11 Operating System,
600,,,512 GB SSD,
601,,,39.62 cm (15.6 inch) Display,
602,,,Windows 11,
603,,,1 Year Onsite Warranty,
604,,,Intel Celeron Dual Core Processor,
605,,,4 GB LPDDR4 RAM,
606,,,64 bit Chrome Operating System,
607,,,35.56 cm (14 Inch) Touchscreen Display,
608,,,1 Year Onsite Warranty,
609,,,Intel Core i7 Processor (13th Gen),
610,,,16 GB DDR5 RAM,
611,,,Windows 11 Operating System,
612,,,512 GB SSD,
613,,,39.62 cm (15.6 Inch) Display,
614,,,2 Year Carry-in Warranty,
615,,,AMD Ryzen 5 Hexa Core Processor,
616,,,16 GB DDR4 RAM,
617,,,Windows 11 Operating System,
618,,,512 GB SSD,
619,,,39.62 cm (15.6 inch) Display,
620,,,1 Year Carry-in Warranty,
621,,,Intel Core i7 Processor (12th Gen),
622,,,16 GB DDR4 RAM,
623,,,64 bit Windows 11 Operating System,
624,,,1 TB SSD,
625,,,35.56 cm (14 Inch) Display,
626,,,1 Year Domestic Warranty,
627,,,Intel Core i5 Processor (13th Gen),
628,,,16 GB LPDDR5 RAM,
629,,,Windows 11 Operating System,
630,,,512 GB SSD,
631,,,35.56 cm (14 inch) Display,
632,,,1Yr Warranty + 1 Yr Premium Care and 1 Yr Accidental Damage Protection,
633,,,Intel Core i5 Processor (12th Gen),
634,,,16 GB DDR4 RAM,
635,,,Windows 11 Operating System,
636,,,512 GB SSD,
637,,,39.62 cm (15.6 inch) Display,
638,,,1 Year Onsite Warranty,
639,,,AMD Ryzen 3 Quad Core Processor,
640,,,8 GB DDR4 RAM,
641,,,Windows 11 Operating System,
642,,,512 GB SSD,
643,,,39.62 cm (15.6 Inch) Display,
644,,,1 Year Carry-in Warranty,
645,,,AMD Athlon Dual Core Processor,
646,,,8 GB DDR4 RAM,
647,,,64 bit Windows 11 Operating System,
648,,,512 GB SSD,
649,,,39.62 cm (15.6 inch) Display,
650,,,1 Year Onsite Warranty,
651,,,Intel Core i5 Processor (13th Gen),
652,,,16 GB LPDDR5 RAM,
653,,,Windows 11 Operating System,
654,,,512 GB SSD,
655,,,39.62 cm (15.6 inch) Display,
656,,,1 Year Onsite Warranty,
657,,,AMD Ryzen Z1 Octa Core Processor,
658,,,16 GB LPDDR5 RAM,
659,,,Windows 11 Operating System,
660,,,512 GB SSD,
661,,,17.78 cm (7 Inch) Touchscreen Display,
662,,,3 months Xbox Game Pass Ultimate Subscription Included,
663,,,1 Year Onsite Warranty,
664,,,AMD Ryzen 7 Octa Core Processor,
665,,,16 GB DDR4 RAM,
666,,,64 bit Windows 11 Operating System,
667,,,1 TB SSD,
668,,,39.62 cm (15.6 Inch) Display,
669,,,1 Year Onsite Warranty,
670,,,Intel Core i3 Processor (12th Gen),
671,,,16 GB DDR4 RAM,
672,,,Windows 11 Operating System,
673,,,512 GB SSD,
674,,,39.62 cm (15.6 Inch) Display,
675,,,1 Year Onsite Warranty,
676,,,Intel Core i5 Processor (13th Gen),
677,,,8 GB DDR4 RAM,
678,,,Windows 11 Operating System,
679,,,512 GB SSD,
680,,,39.62 cm (15.6 Inch) Display,
681,,,1 Year Onsite Warranty,
682,,,Intel Core i5 Processor (12th Gen),
683,,,16 GB DDR4 RAM,
684,,,Windows 11 Operating System,
685,,,1 TB SSD,
686,,,35.56 cm (14 Inch) Display,
687,,,1 Year Carry-in Warranty,
688,,,Intel Core i7 Processor (12th Gen),
689,,,16 GB DDR4 RAM,
690,,,Windows 11 Operating System,
691,,,512 GB SSD,
692,,,40.64 cm (16 Inch) Display,
693,,,1 Year Onsite Warranty,
694,,,Intel Core i3 Processor (12th Gen),
695,,,8 GB DDR4 RAM,
696,,,64 bit Windows 11 Operating System,
697,,,512 GB SSD,
698,,,39.62 cm (15.6 inch) Display,
699,,,1 Year Warranty,
700,,,Intel Core i9 Processor (13th Gen),
701,,,16 GB LPDDR5 RAM,
702,,,Windows 11 Operating System,
703,,,512 GB SSD,
704,,,39.62 cm (15.6 Inch) Display,
705,,,1 Year Onsite Warranty,
706,,,MediaTek MT8183 Processor,
707,,,4 GB LPDDR4 RAM,
708,,,Android Operating System,
709,,,29.46 cm (11.6 Inch) Display,
710,,,1 Year Pick and Drop Warranty,
711,,,Intel Dual Core Processor,
712,,,8 GB DDR4 RAM,
713,,,64 bit Windows 11 Home Operating System,
714,,,256 GB SSD,
715,,,35.81 cm (14.1 inch) Display,
716,,,Pre loaded windows APP,
717,,,1 Year Manufacturing Warranty,
718,,,Intel Core i5 Processor (13th Gen),
719,,,16 GB LPDDR4X RAM,
720,,,64 bit Windows 11 Home Operating System,
721,,,512 GB SSD,
722,,,35.56 cm (14 inch) Display,
723,,,1 Year Onsite Warranty,
724,,,AMD Ryzen 3 Quad Core Processor,
725,,,8 GB LPDDR5 RAM,
726,,,Windows 11 Operating System,
727,,,512 GB SSD,
728,,,39.62 cm (15.6 Inch) Display,
729,,,1 Year Onsite Warranty,
730,,,MediaTek Kompanio 520 Processor,
731,,,4 GB LPDDR4X RAM,
732,,,Chrome Operating System,
733,,,35.56 cm (14 Inch) Display,
734,,,1 Year Carry-in Warranty,
735,,,Intel Core i3 Processor (12th Gen),
736,,,8 GB DDR4 RAM,
737,,,64 bit Windows 11 Operating System,
738,,,1 TB SSD,
739,,,39.62 cm (15.6 Inch) Display,
740,,,Microsoft Office Home & Student '2021,
741,,,1 Year Onsite Warranty,
742,,,AMD Ryzen 5 Hexa Core Processor,
743,,,8 GB DDR4 RAM,
744,,,64 bit Windows 11 Operating System,
745,,,512 GB SSD,
746,,,39.62 cm (15.6 Inch) Touchscreen Display,
747,,,1 Year Onsite Warranty,
748,,,Intel Core i5 Processor (13th Gen),
749,,,16 GB DDR4 RAM,
750,,,Windows 11 Operating System,
751,,,512 GB SSD,
752,,,39.62 cm (15.6 Inch) Display,
753,,,1 Year Onsite Warranty,
754,,,Intel Core i3 Processor (12th Gen),
755,,,8 GB DDR4 RAM,
756,,,Windows 11 Operating System,
757,,,512 GB SSD,
758,,,39.62 cm (15.6 Inch) Display,
759,,,1 Year Onsite Warranty,
760,,,Intel Core i5 Processor (12th Gen),
761,,,16 GB DDR4 RAM,
762,,,64 bit Windows 11 Operating System,
763,,,512 GB SSD,
764,,,35.56 cm (14 inch) Touchscreen Display,
765,,,Office Home and Student 2021,
766,,,1 Year Warranty,
767,,,Intel Core i5 Processor (13th Gen),
768,,,16 GB DDR5 RAM,
769,,,Windows 11 Operating System,
770,,,512 GB SSD,
771,,,40.64 cm (16 Inch) Display,
772,,,1 Year International Travelers Warranty (ITW),
773,,,Intel Core i5 Processor (12th Gen),
774,,,8 GB LPDDR4X RAM,
775,,,64 bit Windows 11 Operating System,
776,,,512 GB SSD,
777,,,35.56 cm (14 Inch) Touchscreen Display,
778,,,1 Year Onsite Warranty + 1 Year Premium Care + 1 Year Accidental Damage Protection,
779,,,Intel Core i3 Processor (13th Gen),
780,,,8 GB DDR4 RAM,
781,,,64 bit Windows 11 Home Operating System,
782,,,512 GB SSD,
783,,,39.62 cm (15.6 inch) Display,
784,,,1 Year Warranty,
785,,,AMD Ryzen 3 Quad Core Processor,
786,,,8 GB LPDDR5 RAM,
787,,,Windows 11 Operating System,
788,,,512 GB SSD,
789,,,35.56 cm (14 Inch) Display,
790,,,1 Year Onsite Warranty,
791,,,Intel Core i3 Processor (12th Gen),
792,,,8 GB DDR4 RAM,
793,,,64 bit Windows 11 Operating System,
794,,,512 GB SSD,
795,,,35.56 cm (14 Inch) Display,
796,,,1 Year Domestic Warranty,
797,,,Intel Core i3 Processor (12th Gen),
798,,,16 GB DDR4 RAM,
799,,,Windows 11 Home Operating System,
800,,,512 GB SSD,
801,,,39.62 cm (15.6 inch) Display,
802,,,1-Year,
803,,,Intel Core i5 Processor (12th Gen),
804,,,16 GB DDR4 RAM,
805,,,Windows 11 Operating System,
806,,,512 GB SSD,
807,,,40.64 cm (16 Inch) Display,
808,,,1 Year Onsite Warranty,
809,,,Intel Core i5 Processor (11th Gen),
810,,,8 GB DDR4 RAM,
811,,,Windows 11 Operating System,
812,,,512 GB SSD,
813,,,43.94 cm (17.3 Inch) Display,
814,,,1 Year Onsite Warranty,
815,,,Intel Celeron Dual Core Processor,
816,,,8 GB DDR4 RAM,
817,,,Windows 11 Operating System,
818,,,512 GB SSD,
819,,,39.62 cm (15.6 Inch) Display,
820,,,1 Yr. Onsite + 1 Yr. Accidental Damage Protection,
821,,,Intel Core i5 Processor (12th Gen),
822,,,8 GB DDR4 RAM,
823,,,Windows 11 Operating System,
824,,,512 GB SSD,
825,,,39.62 cm (15.6 Inch) Display,
826,,,1 Year Onsite Warranty,
827,,,Intel Core i5 Processor (12th Gen),
828,,,16 GB DDR4 RAM,
829,,,Windows 11 Operating System,
830,,,512 GB SSD,
831,,,39.62 cm (15.6 inch) Display,
832,,,1 Year Onsite Warranty,
833,,,Intel Core i3 Processor (13th Gen),
834,,,8 GB DDR4 RAM,
835,,,Windows 11 Home Operating System,
836,,,512 GB SSD,
837,,,39.62 cm (15.6 inch) Display,
838,,,Windows 11,
839,,,1 Year Onsite Warranty,
840,,,AMD Ryzen 5 Hexa Core Processor (5th Gen),
841,,,16 GB DDR4 RAM,
842,,,64 bit Windows 11 Operating System,
843,,,512 GB SSD,
844,,,39.62 cm (15.6 inch) Display,
845,,,1 Year Onsite Warranty,
846,,,Intel Core i3 Processor (12th Gen),
847,,,8 GB DDR4 RAM,
848,,,64 bit Windows 11 Operating System,
849,,,512 GB SSD,
850,,,39.62 cm (15.6 inch) Display,
851,,,MS OFFICE,
852,,,1 YEAR INTERNATIONAL,
853,,,Intel Core i5 Processor (12th Gen),
854,,,16 GB LPDDR5 RAM,
855,,,Windows 11 Operating System,
856,,,512 GB SSD,
857,,,39.62 cm (15.6 Inch) Display,
858,,,1 Yr. Onsite + 1 Yr. Accidental Damage Protection,
859,,,AMD Ryzen 7 Octa Core Processor,
860,,,16 GB DDR5 RAM,
861,,,Windows 11 Operating System,
862,,,512 GB SSD,
863,,,39.62 cm (15.6 Inch) Display,
864,,,2 Year Onsite Warranty,
865,,,AMD Ryzen 7 Octa Core Processor,
866,,,16 GB LPDDR4X RAM,
867,,,Windows 11 Operating System,
868,,,512 GB SSD,
869,,,35.56 cm (14 Inch) Display,
870,,,1 Year Carry-in Warranty,
871,,,Intel Celeron Dual Core Processor (11th Gen),
872,,,8 GB DDR5 RAM,
873,,,64 bit Windows 11 Operating System,
874,,,256 GB SSD,
875,,,39.62 cm (15.6 Inch) Display,
876,,,1 Year Onsite Warranty,
877,,,Intel Core i3 Processor (11th Gen),
878,,,8 GB DDR4 RAM,
879,,,64 bit Windows 11 Operating System,
880,,,512 GB SSD,
881,,,35.56 cm (14 inch) Display,
882,,,Microsoft Office Home & Student 2021,
883,,,1 Year Onsite Warranty,
884,,,Apple M3 Processor,
885,,,16 GB Unified Memory RAM,
886,,,Mac OS Operating System,
887,,,256 GB SSD,
888,,,34.54 cm (13.6 Inch) Display,
889,,,"Built-in Apps: App Store, Books, Calendar, Contacts, FaceTime, Find My, Freeform, GarageBand, Home, iMovie, Keynote, Mail, Maps, Messages, Music, Notes, Numbers, Pages, Photo Booth, Photos, Podcasts, Preview, QuickTime Player, Reminders, Safari, Shortcuts, Siri, Stocks, Time Machine, TV, Voice Memos, Weather",
890,,,1 Year Limited Warranty,
891,,,AMD Ryzen 3 Quad Core Processor,
892,,,8 GB LPDDR5 RAM,
893,,,Windows 11 Operating System,
894,,,512 GB SSD,
895,,,35.56 cm (14 Inch) Display,
896,,,1 Year Onsite Warranty,
897,,,Intel Core i5 Processor (12th Gen),
898,,,8 GB DDR4 RAM,
899,,,64 bit Windows 11 Operating System,
900,,,512 GB SSD,
901,,,39.62 cm (15.6 inch) Display,
902,,,MS OFFICE,
903,,,1 Year Onsite Warranty,
904,,,Intel Core i5 Processor (13th Gen),
905,,,16 GB DDR4 RAM,
906,,,Windows 11 Operating System,
907,,,512 GB SSD,
908,,,39.62 cm (15.6 Inch) Display,
909,,,1 Year Onsite Warranty,
910,,,Intel Core i5 Processor (13th Gen),
911,,,16 GB DDR5 RAM,
912,,,Windows 11 Operating System,
913,,,512 GB SSD,
914,,,40.64 cm (16 Inch) Display,
915,,,1 Year International Travelers Warranty (ITW),
916,,,Intel Core i5 Processor (12th Gen),
917,,,8 GB DDR4 RAM,
918,,,Windows 11 Operating System,
919,,,512 GB SSD,
920,,,39.62 cm (15.6 Inch) Display,
921,,,1 Year Carry-in Warranty,
922,,,AMD Ryzen 7 Octa Core Processor,
923,,,16 GB DDR5 RAM,
924,,,Windows 11 Operating System,
925,,,512 GB SSD,
926,,,40.64 cm (16 inch) Display,
927,,,1 Year Onsite Warranty,
928,,,AMD Ryzen 7 Octa Core Processor,
929,,,16 GB DDR5 RAM,
930,,,Windows 11 Operating System,
931,,,512 GB SSD,
932,,,39.62 cm (15.6 Inch) Display,
933,,,2 Year Onsite Warranty,
934,,,Intel Core i3 Processor (12th Gen),
935,,,8 GB DDR4 RAM,
936,,,Linux/Ubuntu Operating System,
937,,,512 GB SSD,
938,,,39.62 cm (15.6 inch) Display,
939,,,1 Year,
940,,,Intel Core i5 Processor (13th Gen),
941,,,16 GB LPDDR5 RAM,
942,,,Windows 11 Operating System,
943,,,512 GB SSD,
944,,,35.56 cm (14 inch) Display,
945,,,1Yr Warranty + 1 Yr Premium Care and 1 Yr Accidental Damage Protection,
946,,,Intel Core i5 Processor (13th Gen),
947,,,16 GB DDR5 RAM,
948,,,Windows 11 Operating System,
949,,,1 TB SSD,
950,,,39.62 cm (15.6 inch) Display,
951,,,1 Year Manufacturer Warranty,
952,,,Intel Celeron Dual Core Processor,
953,,,8 GB LPDDR4X RAM,
954,,,Windows 11 Operating System,
955,,,256 GB SSD,
956,,,39.62 cm (15.6 Inch) Display,
957,,,1 Year Onsite Warranty,
958,,,Intel Core i7 Processor (13th Gen),
959,,,16 GB DDR5 RAM,
960,,,Windows 11 Operating System,
961,,,1 TB SSD,
962,,,40.64 cm (16 Inch) Display,
963,,,2 Year Onsite Warranty,
964,,,Intel Core i5 Processor (13th Gen),
965,,,16 GB DDR5 RAM,
966,,,Windows 11 Operating System,
967,,,512 GB SSD,
968,,,40.89 cm (16.1 Inch) Display,
969,,,1 Year Onsite Warranty,
970,,,Intel Core i3 Processor (13th Gen),
971,,,8 GB LPDDR4X RAM,
972,,,Windows 11 Operating System,
973,,,512 GB SSD,
974,,,90.32 cm (35.56 cm) Touchscreen Display,
975,,,1Yr Warranty + 1 Yr Premium Care and 1 Yr Accidental Damage Protection,
976,,,Intel Core i5 Processor (12th Gen),
977,,,16 GB DDR4 RAM,
978,,,Windows 11 Operating System,
979,,,512 GB SSD,
980,,,39.62 cm (15.6 Inch) Display,
981,,,1 Year Onsite Hardware Service,
982,,,Intel Core i3 Processor (13th Gen),
983,,,8 GB LPDDR5 RAM,
984,,,Windows 11 Operating System,
985,,,512 GB SSD,
986,,,35.56 cm (14 Inch) Display,
987,,,1 Yr Onsite,
988,,,Intel Core i5 Processor (13th Gen),
989,,,16 GB DDR5 RAM,
990,,,Windows 11 Operating System,
991,,,512 GB SSD,
992,,,40.64 cm (16 Inch) Display,
993,,,1 Year Onsite warranty,
994,,,AMD Ryzen Z1 Extreme Processor,
995,,,16 GB LPDDR5X RAM,
996,,,Windows 11 Home Operating System,
997,,,512 GB SSD,
998,,,22.35 cm (8.8 inch) Touchscreen Display,
999,,,1 Year Carry in + 1 Year Accidental Damage Protection,
1000,,,Intel Core i3 Processor (12th Gen),
1001,,,8 GB DDR4 RAM,
1002,,,64 bit Windows 11 Operating System,
1003,,,512 GB SSD,
1004,,,39.62 cm (15.6 inch) Display,
1005,,,1 Year International Travelers Warranty (ITW),
1006,,,Intel Core i5 Processor (12th Gen),
1007,,,16 GB DDR4 RAM,
1008,,,Windows 11 Operating System,
1009,,,512 GB SSD,
1010,,,39.62 cm (15.6 Inch) Display,
1011,,,1 Year Onsite Warranty,
1012,,,Intel Core i5 Processor (10th Gen),
1013,,,8 GB DDR4 RAM,
1014,,,64 bit Windows 10 Operating System,
1015,,,512 GB SSD,
1016,,,35.56 cm (14 inch) Display,
1017,,,"HP Documentation, HP SSRM, HP Smart, HP Support Assistant, Microsoft Office Home and Student 2019",
1018,,,1 Year Onsite Warranty,
1019,,,AMD Ryzen 7 Octa Core Processor,
1020,,,16 GB DDR4 RAM,
1021,,,Windows 11 Operating System,
1022,,,512 GB SSD,
1023,,,35.56 cm (14 Inch) Display,
1024,,,1 Year Onsite Warranty,
1025,,,Intel Core Ultra 5 Processor,
1026,,,16 GB LPDDR5 RAM,
1027,,,Windows 11 Operating System,
1028,,,1 TB SSD,
1029,,,40.64 cm (16 inch) Display,
1030,,,1 Year Onsite Warranty,
1031,,,Intel Core i3 Processor (12th Gen),
1032,,,8 GB DDR4 RAM,
1033,,,Windows 11 Operating System,
1034,,,512 GB SSD,
1035,,,35.56 cm (14 Inch) Display,
1036,,,1 Year Onsite Warranty,
1037,,,Intel Core i5 Processor (13th Gen),
1038,,,16 GB DDR4 RAM,
1039,,,Windows 11 Operating System,
1040,,,512 GB SSD,
1041,,,39.62 cm (15.6 Inch) Display,
1042,,,1 Year Onsite Hardware Service,
1043,,,Intel Core i7 Processor (13th Gen),
1044,,,16 GB DDR5 RAM,
1045,,,Windows 11 Operating System,
1046,,,1 TB SSD,
1047,,,40.64 cm (16 Inch) Display,
1048,,,1 Year International Travelers Warranty (ITW),
1049,,,AMD Ryzen 5 Hexa Core Processor,
1050,,,8 GB DDR4 RAM,
1051,,,Windows 11 Operating System,
1052,,,512 GB SSD,
1053,,,39.62 cm (15.6 inch) Display,
1054,,,1 Year Onsite Warranty,
1055,,,Intel Core i5 Processor (13th Gen),
1056,,,16 GB DDR5 RAM,
1057,,,Windows 11 Operating System,
1058,,,512 GB SSD,
1059,,,39.62 cm (15.6 Inch) Display,
1060,,,Office Home & Student 2021,
1061,,,1Yr Warranty and 1 Yr Accidental Damage Protection,
1062,,,Intel Core i5 Processor (12th Gen),
1063,,,16 GB DDR4 RAM,
1064,,,Windows 11 Operating System,
1065,,,512 GB SSD,
1066,,,39.62 cm (15.6 inch) Display,
1067,,,Microsoft Office Home & Student 2021,
1068,,,1 Year Onsite Warranty,
1069,,,Intel Core i5 Processor (13th Gen),
1070,,,16 GB DDR4 RAM,
1071,,,Windows 11 Operating System,
1072,,,512 GB SSD,
1073,,,35.56 cm (14 Inch) Display,
1074,,,1 Year Carry-in Warranty,
1075,,,Intel Core i5 Processor (12th Gen),
1076,,,16 GB DDR5 RAM,
1077,,,Windows 11 Operating System,
1078,,,512 GB SSD,
1079,,,39.62 cm (15.6 Inch) Display,
1080,,,2 Year Onsite Warranty,
1081,,,Intel Core i5 Processor (13th Gen),
1082,,,16 GB DDR5 RAM,
1083,,,Windows 11 Operating System,
1084,,,512 GB SSD,
1085,,,39.62 cm (15.6 Inch) Display,
1086,,,1 Year International Travelers Warranty (ITW),
1087,,,Intel Core i5 Processor (12th Gen),
1088,,,16 GB DDR4 RAM,
1089,,,64 bit Windows 11 Operating System,
1090,,,512 GB SSD,
1091,,,35.56 cm (14 Inch) Display,
1092,,,1 Year Domestic Warranty,
1093,,,Intel Pentium Gold Processor,
1094,,,8 GB DDR4 RAM,
1095,,,Windows 11 Operating System,
1096,,,256 GB SSD,
1097,,,39.62 cm (15.6 Inch) Display,
1098,,,1 Year Onsite Warranty,
1099,,,Intel Core i5 Processor (11th Gen),
1100,,,8 GB DDR4 RAM,
1101,,,Windows 11 Operating System,
1102,,,512 GB SSD,
1103,,,43.94 cm (17.3 Inch) Display,
1104,,,1 Year Onsite Warranty,
1105,,,Intel Core Ultra 5 Processor,
1106,,,16 GB LPDDR5X RAM,
1107,,,Windows 11 Operating System,
1108,,,1 TB SSD,
1109,,,35.56 cm (14 Inch) Display,
1110,,,1Yr Warranty + 1 Yr Premium Care and 1 Yr Accidental Damage Protection,
1111,,,AMD Ryzen 3 Quad Core Processor,
1112,,,8 GB LPDDR5 RAM,
1113,,,Windows 11 Operating System,
1114,,,512 GB SSD,
1115,,,39.62 cm (15.6 Inch) Display,
1116,,,1 Year Onsite Warranty,
1117,,,AMD Ryzen 5 Quad Core Processor,
1118,,,8 GB LPDDR5 RAM,
1119,,,Windows 11 Operating System,
1120,,,512 GB SSD,
1121,,,35.56 cm (14 inch) Display,
1122,,,1 Year International Warranty,
1123,,,AMD Ryzen 5 Quad Core Processor,
1124,,,8 GB LPDDR5 RAM,
1125,,,Windows 11 Operating System,
1126,,,512 GB SSD,
1127,,,39.62 cm (15.6 Inch) Display,
1128,,,1 Year Onsite Warranty,
1129,,,Intel Core i3 Processor (12th Gen),
1130,,,8 GB DDR4 RAM,
1131,,,64 bit Windows 11 Operating System,
1132,,,512 GB SSD,
1133,,,39.62 cm (15.6 inch) Display,
1134,,,1 Year Warranty,
1135,,,Intel Core i3 Processor (13th Gen),
1136,,,8 GB LPDDR5 RAM,
1137,,,Windows 11 Operating System,
1138,,,512 GB SSD,
1139,,,35.56 cm (14 inch) Touchscreen Display,
1140,,,1 Year Onsite Warranty,
1141,,,Intel Core i3 Processor (12th Gen),
1142,,,16 GB DDR4 RAM,
1143,,,Windows 11 Home Operating System,
1144,,,512 GB SSD,
1145,,,39.62 cm (15.6 Inch) Display,
1146,,,1 Year Onsite Warranty,
1147,,,Intel Core i5 Processor (13th Gen),
1148,,,16 GB LPDDR5X RAM,
1149,,,Windows 11 Operating System,
1150,,,512 GB SSD,
1151,,,35.56 cm (14 Inch) Touchscreen Display,
1152,,,1 Year Carry-in Warranty,
1153,,,Intel Core i9 Processor (13th Gen),
1154,,,32 GB LPDDR5X RAM,
1155,,,Windows 11 Operating System,
1156,,,1 TB SSD,
1157,,,39.62 cm (15.6 inch) Display,
1158,,,1 Year Onsite Warranty,
1159,,,AMD Ryzen 3 Dual Core Processor,
1160,,,8 GB DDR4 RAM,
1161,,,64 bit Windows 11 Operating System,
1162,,,512 GB SSD,
1163,,,39.62 cm (15.6 inch) Display,
1164,,,Windows 11,
1165,,,1 Year,
1166,,,Intel Core i7 Processor (13th Gen),
1167,,,32 GB DDR4 RAM,
1168,,,64 bit Windows 11 Operating System,
1169,,,1 TB SSD,
1170,,,35.56 cm (14 inch) Display,
1171,,,MS OFFICE,
1172,,,1 year Onsite Warrenty,
1173,,,Intel Core i5 Processor (12th Gen),
1174,,,16 GB LPDDR5 RAM,
1175,,,Windows 11 Operating System,
1176,,,512 GB SSD,
1177,,,39.62 cm (15.6 inch) Display,
1178,,,1 Year Warranty,
1179,,,Intel Core i3 Processor (12th Gen),
1180,,,8 GB DDR4 RAM,
1181,,,Windows 11 Operating System,
1182,,,512 GB SSD,
1183,,,39.62 cm (15.6 Inch) Display,
1184,,,Microsoft Office Home & Student 2021,
1185,,,1 Year Onsite Warranty,
1186,,,Intel Core i3 Processor (12th Gen),
1187,,,8 GB DDR4 RAM,
1188,,,64 bit Windows 11 Home Operating System,
1189,,,512 GB SSD,
1190,,,39.62 cm (15.6 inch) Display,
1191,,,1 year,
1192,,,AMD Ryzen 5 Quad Core Processor,
1193,,,12 GB DDR5 RAM,
1194,,,Windows 11 Operating System,
1195,,,512 GB SSD,
1196,,,39.62 cm (15.6 Inch) Display,
1197,,,1Yr Warranty and 1 Yr Accidental Damage Protection,
1198,,,Intel Core i5 Processor (13th Gen),
1199,,,16 GB LPDDR4X RAM,
1200,,,64 bit Windows 11 Home Operating System,
1201,,,512 GB SSD,
1202,,,35.56 cm (14 inch) Display,
1203,,,1 Year Onsite Warranty,
1204,,,AMD Ryzen 3 Quad Core Processor,
1205,,,8 GB DDR4 RAM,
1206,,,64 bit Windows 11 Operating System,
1207,,,512 GB SSD,
1208,,,39.62 cm (15.6 inch) Display,
1209,,,Windows 11,
1210,,,1 Year Onsite Warranty,
1211,,,Intel Dual Core Processor,
1212,,,8 GB DDR4 RAM,
1213,,,64 bit Windows 11 Home Operating System,
